number,bin_volume,filled_bins,empty_bins,colors,a_star_tree_h2_time,a_star_tree_h2_sol,a_star_tree_h2_expanded,a_star_graph_h2_time,a_star_graph_h2_sol,a_star_graph_h2_expanded,a_star_tree_h3_time,a_star_tree_h3_sol,a_star_tree_h3_expanded,a_star_graph_h3_time,a_star_graph_h3_sol,a_star_graph_h3_expanded,random_walk_time,random_walk_sol,random_walk_restart,hill_no_sideways_h1_time,hill_no_sideways_h1_sol,hill_sideways_h1_time,hill_sideways_h1_sol,hill_no_sideways_h2_time,hill_no_sideways_h2_sol,hill_sideways_h2_time,hill_sideways_h2_sol,hill_no_sideways_h3_time,hill_no_sideways_h3_sol,hill_sideways_h3_time,hill_sideways_h3_sol,dfs_graph_time,dfs_graph_sol,dfs_graph_expanded,bfs_graph_time,bfs_graph_sol,bfs_graph_expanded
890,4,4,2,4,0.006094766,10.0,35,0.076516628,10.0,35,0.008904195,10.0,53,0.0171293497085571,11,70,0.004415894,24,0,0.002114034,,0.091512275,,0.006486201,8.0,0.007580566,8.0,0.002047443,,0.009150505,9.0,0.0265461206436157,54,257,1.5118093490600586,,10000
891,4,4,2,4,0.005599499,9.0,38,0.071609974,9.0,37,0.3561000108718872,9.0,1971,0.074824166,10,325,0.002743196,17,0,0.001120424,,0.048691607,,0.006665587,,0.009782267,12.0,0.00131588,,0.010474634,12.0,0.0166012048721313,36,147,1.3766626119613647,,10000
892,4,4,2,4,0.008050752,11.0,43,0.090194464,11.0,43,0.0104084253311157,11.0,67,0.0123753786087036,11,67,0.003707623,13,0,0.002900338,,0.006899071,7.0,0.00508759,7.0,0.004251814,7.0,0.006257105,7.0,0.007202458,7.0,0.0466676950454711,80,403,1.4133148193359375,,10000
893,4,4,2,4,0.006427383,9.0,37,0.077248096,9.0,37,0.006697774,9.0,47,0.008939528,10,47,0.0102555274963378,16,0,0.001707363,,0.102196145,,0.004421425,,0.009199595,12.0,0.0048944,,0.009750152,12.0,0.0852899551391601,98,519,1.661052703857422,,10000
894,4,4,2,4,0.016864133,11.0,92,0.2802639007568359,11.0,117,0.06651113,11.0,351,0.1640718698501587,12,626,0.003865576,15,0,0.001199889,,0.0738518,,0.007854128,10.0,0.008108687,10.0,0.005978608,,0.012128067,12.0,0.0482096672058105,88,439,1.7215673923492432,,10000
895,4,4,2,4,0.005534625,8.0,33,0.069814444,8.0,33,0.006818676,8.0,48,0.008216619,8,48,0.002007198,17,0,0.001316619,,0.00263567,,0.002800322,,0.003949833,,0.009964943,,0.009967518,10.0,0.0375843048095703,67,343,1.5029383897781372,,10000
896,4,4,2,4,0.00536499,8.0,37,0.063537836,8.0,37,0.028916907,8.0,171,0.0153068304061889,9,77,0.002005172,16,0,0.001517177,,0.09080832,,0.012455344,12.0,0.012615418,12.0,0.001513076,,0.01422503,14.0,0.0557867288589477,93,487,1.681807279586792,,10000
897,4,4,2,4,0.0117557287216186,10.0,62,0.1430144309997558,10.0,65,0.1999094009399414,10.0,1068,0.0398655414581298,11,168,0.002714586,15,0,0.003116202,,0.085302019,,0.005637622,8.0,0.005362964,8.0,0.002161503,,0.008095551,9.0,0.0416812896728515,75,393,1.5805423259735107,,10000
898,4,4,2,4,0.008472657,11.0,53,0.125976563,11.0,53,0.0170751571655273,11.0,97,0.02960372,11,137,0.002803516,16,0,0.003241992,,0.07373631,,0.00760932,8.0,0.008579016,8.0,0.010728979,8.0,0.008676076,8.0,0.0567877292633056,56,249,1.5969210863113403,,10000
899,4,4,2,4,0.007639337,12.0,44,0.084930182,12.0,44,0.052655029,12.0,268,0.0170416831970214,13,82,0.003480077,20,0,0.002322221,,0.099048185,,0.007737112,10.0,0.00769105,10.0,0.001302028,,0.009944868,11.0,0.0229562520980834,49,224,1.3861130475997925,,10000
900,4,4,2,4,0.00659821,9.0,38,0.058668137,9.0,38,0.007605505,9.0,54,0.0106882095336914,9,54,0.002917027,18,0,0.001400423,,0.082197738,,0.008693671,10.0,0.007957792,10.0,0.005947542,,0.013263702,12.0,0.0557037591934204,95,491,1.4951344728469849,,10000
901,4,4,2,4,0.006824183,9.0,45,0.079023361,9.0,45,0.009969044,9.0,57,0.0106288909912109,9,57,0.003106451,16,0,0.003512502,,0.099918342,,0.007011366,9.0,0.00699532,9.0,0.002621102,,0.008212447,10.0,0.0247983932495117,47,210,0.840351939201355,7.0,6201
902,4,4,2,4,0.005575418,10.0,42,0.079893827,10.0,42,0.0113074302673339,10.0,67,0.0145450353622436,10,67,0.002508211,11,0,0.001899362,,0.085579538,,0.006225801,7.0,0.005120468,7.0,0.001119089,,0.085330868,,0.036243200302124,67,349,1.4679747819900513,,10000
903,4,4,2,4,0.004814196,7.0,37,0.071378231,7.0,37,0.007056332,7.0,44,0.008985925,7,44,0.002007389,8,0,0.001116514,,0.08127799,,0.007450175,9.0,0.006446505,9.0,0.001500106,,0.009524298,10.0,0.0724673271179199,100,654,1.480097770690918,,10000
904,4,4,2,4,0.089476967,12.0,471,0.285912275314331,12.0,127,0.0132274627685546,12.0,75,0.0166651964187622,12,75,0.002817583,20,0,0.0014189,,0.080524945,,0.006541061,,0.008478546,10.0,0.00317409,,0.006347513,10.0,0.0107667446136474,23,99,1.5370937585830688,,10000
905,4,4,2,4,0.054421663,9.0,308,0.3622756004333496,9.0,167,0.07807641,9.0,426,0.035375381,10,165,0.00301609,12,0,0.000999641,,0.051193762,,0.004920483,,0.06101675,,0.008998561,,0.009350944,10.0,0.0972990989685058,100,626,1.5259264707565308,,10000
906,4,4,2,4,0.011889648,11.0,54,0.082624674,11.0,44,0.0114081859588623,11.0,75,0.0137910604476928,11,75,0.003210211,18,0,0.003027225,,0.087929726,,0.006722498,10.0,0.007739973,10.0,0.008139086,11.0,0.009593153,11.0,0.0287103652954101,58,279,1.2079534530639648,7.0,8998
907,4,4,2,4,0.0066324,11.0,37,0.082431316,11.0,37,0.4954362392425537,11.0,2404,0.1536831855773925,12,580,0.003935313,17,0,0.0015172,,0.085705447,,0.005849814,,0.012226486,13.0,0.011783028,13.0,0.011155415,13.0,0.0174053907394409,36,157,1.422408103942871,,10000
908,4,4,2,4,0.00566752,7.0,38,0.0621593,7.0,38,0.019508076,7.0,121,0.031250191,8,149,0.001540017,11,0,0.003215265,,0.077935505,,0.007706714,10.0,0.007814693,10.0,0.012648749,10.0,0.011941671,10.0,0.0593914985656738,100,536,1.6923266649246216,,10000
909,4,4,2,4,1.8244158983230592,,10000,0.6171801090240479,9.0,278,0.008904338,9.0,50,0.0105749607086181,10,50,0.007725573,22,0,0.001313543,,0.07110045,,0.007828212,,0.01046536,11.0,0.004109192,,0.012781525,11.0,0.0355643033981323,63,315,1.5729024410247805,,10000
910,4,4,2,4,0.006328845,9.0,32,0.059616089,9.0,32,0.007928467,9.0,55,0.00948565,9,55,0.003118014,13,0,0.001320195,,0.074710917,,0.009679508,11.0,0.008454466,11.0,0.009335637,,0.013630533,13.0,0.0561363697052001,96,477,1.5129430294036863,,10000
911,4,4,2,4,0.007775235,10.0,50,0.226947546005249,10.0,109,0.0124553203582763,10.0,79,0.0121722936630249,11,68,0.002618051,13,0,0.001500249,,0.110953069,,0.009843254,10.0,0.008735752,10.0,0.002041292,,0.009182739,11.0,0.0665154457092285,53,280,1.5549023151397705,,10000
912,4,4,2,4,0.0597983837127685,9.0,350,0.3898804187774658,9.0,148,0.1066424131393432,9.0,510,0.0238422393798828,10,113,0.003095531,16,0,0.001516056,,0.081032729,,0.009559584,,0.008544755,13.0,0.007312274,,0.009882045,13.0,0.0229514837265014,45,213,1.6945909261703491,,10000
913,4,4,2,4,0.005751944,8.0,35,0.079516649,8.0,35,0.00700841,8.0,51,0.009577608,8,51,0.001959252,17,0,0.002710414,,0.00789969,11.0,0.003427982,,0.006637359,9.0,0.009013748,8.0,0.009503937,8.0,0.035621166229248,66,347,1.6212894916534424,,10000
914,4,4,2,4,0.005812192,10.0,41,0.070515871,10.0,41,0.009709144,10.0,65,0.011238670349121,10,65,0.002815604,13,0,0.002499366,,0.09740169,,0.008282495,10.0,0.008270216,10.0,0.009911799,10.0,0.010651326,10.0,0.0574191808700561,93,443,1.424487829208374,,10000
915,4,4,2,4,0.2154277563095092,10.0,1211,0.7629847526550293,10.0,303,0.009914327,10.0,57,0.0124736547470092,11,57,0.002671337,17,0,0.003114462,,0.006700683,7.0,0.005535579,6.0,0.005322862,6.0,0.006097913,6.0,0.006200027,6.0,0.0162492990493774,27,115,1.499314546585083,,10000
916,4,4,2,4,0.007580495,9.0,39,0.083765745,9.0,39,0.009759235,9.0,57,0.0127505540847778,9,57,0.004588079,17,0,0.001318264,,0.077240968,,0.006403875,9.0,0.007336521,9.0,0.008362269,9.0,0.010642719,9.0,0.0793920755386352,100,658,1.5350546836853027,,10000
917,4,4,2,4,0.00795486,8.0,45,0.096679926,8.0,42,1.5893053531646728,8.0,10000,0.1192965745925903,9,564,0.002609897,10,0,0.001411843,,0.08164711,,0.008252358,11.0,0.007243371,11.0,0.001430964,,0.01202023,13.0,0.0705636739730835,68,330,1.4381605386734009,,10000
918,4,4,2,4,1.803000521659851,,10000,1.9556665420532229,10.0,829,1.8090266942977904,10.0,10000,0.1554483652114868,11,676,0.002767277,14,0,0.001438546,,0.078087759,,0.006900501,,0.008304548,11.0,0.004913282,,0.010869193,12.0,0.0149117708206176,30,136,1.6060947179794312,,10000
919,4,4,2,4,0.2115931272506714,11.0,1180,1.7048563957214355,11.0,671,0.0154494524002075,11.0,72,0.0237698554992675,12,107,0.004349184,19,0,0.001113319,,0.084247661,,0.008886576,,0.00974772,11.0,0.008349633,11.0,0.008621764,11.0,0.0540648698806762,95,489,1.5538631677627563,,10000
920,4,4,2,4,0.005750537,9.0,36,0.067000866,9.0,36,1.545430326461792,9.0,10000,0.093688846,10,420,0.002133727,14,0,0.002015018,,0.089047909,,0.007293797,7.0,0.006768417,7.0,0.007654476,7.0,0.008112621,7.0,0.0691368579864502,100,551,1.4227190017700195,,10000
921,4,4,2,4,0.007764196,9.0,38,0.08054924,9.0,38,0.0182062864303588,9.0,126,0.0141756772994995,9,69,0.004004002,11,0,0.002314806,,0.078066683,,0.00612874,8.0,0.006287646,8.0,0.008346319,8.0,0.009020996,8.0,0.0609962940216064,85,427,1.4699358940124512,,10000
922,4,4,2,4,0.051033926,10.0,291,1.668290376663208,10.0,697,0.008722568,10.0,51,0.0100716352462768,11,51,0.002732897,18,0,0.001509595,,0.101229239,,0.003322864,,0.011296344,11.0,0.001916647,,0.102136636,,0.0721150636672973,76,406,1.57809579372406,,10000
923,4,4,2,4,0.012196660041809,7.0,64,0.1031556129455566,7.0,45,0.00650506,7.0,39,0.00802269,8,39,0.002379251,8,0,0.001400256,,0.106051683,,0.00741508,8.0,0.007036757,8.0,0.001349854,,0.008982897,8.0,0.0821166038513183,81,410,1.6351473331451416,,10000
924,4,4,2,4,0.0257452964782714,9.0,141,0.2978105545043945,9.0,122,0.0128786087036132,9.0,78,0.0141180753707885,10,68,0.002703691,16,0,0.001445031,,0.074204707,,0.0084198,,0.009987664,11.0,0.009938312,11.0,0.011354756,11.0,0.0139673948287963,22,104,1.5464428663253784,,10000
925,4,4,2,4,0.004982352,8.0,35,0.07425189,8.0,35,0.011457801,8.0,69,0.0122001647949218,9,56,0.002404404,10,0,0.00159986,,0.061740017,,0.008547616,,0.011234927,13.0,0.012808895,13.0,0.0107373,13.0,0.0259814262390136,47,224,1.4651751518249512,,10000
926,4,4,2,4,0.006061411,10.0,36,0.073504686,10.0,36,0.061180568,10.0,306,0.0442999839782714,11,194,0.002554727,12,0,0.002712679,,0.071824098,,0.003838015,,0.006113815,9.0,0.003799295,,0.008457971,10.0,0.0360352993011474,61,279,1.6089104413986206,,10000
927,4,4,2,4,0.007749701,9.0,37,0.079516411,9.0,37,0.0103253841400146,9.0,62,0.0114738464355468,9,58,0.003125072,13,0,0.001336503,,0.096405292,,0.007084489,9.0,0.006643605,9.0,0.001498079,,0.009694386,10.0,0.0215632915496826,31,142,1.5672767162322998,,10000
928,4,4,2,4,0.006267095,10.0,42,0.073005438,10.0,42,0.082529736,10.0,460,0.0387354850769042,10,173,0.003144884,22,0,0.001599288,,0.002700043,,0.002408767,,0.003051472,,0.002175069,,0.002880812,,0.0466194152832031,58,273,1.4682576656341553,,10000
929,4,4,2,4,0.009764266,11.0,45,0.1001317501068115,11.0,45,0.0159306049346923,11.0,89,0.014633203,12,71,0.003003526,14,0,0.001415992,,0.077212572,,0.006437683,9.0,0.005339432,9.0,0.001046014,,0.006273103,10.0,0.0988376140594482,100,665,1.5444142818450928,,10000
930,4,4,2,4,0.007637024,10.0,42,0.097081423,10.0,42,1.937637948989868,10.0,10000,0.1360126495361328,11,572,0.002788949,12,0,0.001213717,,0.06905427,,0.009749222,11.0,0.009905958,11.0,0.010239363,12.0,0.010434532,12.0,0.0380738973617553,42,199,1.416574239730835,,10000
931,4,4,2,4,0.1172369718551635,10.0,657,1.9012999534606927,10.0,725,0.057574487,10.0,302,0.0357264995574951,11,168,0.0142846345901489,18,0,0.002414942,,0.080419803,,0.004320717,,0.007931638,11.0,0.004001617,,0.011551499,12.0,0.029858112335205,53,243,1.397708773612976,,10000
932,4,4,2,4,1.8485008239746088,,10000,27.53745055198669,,10000,0.3002151727676391,,1588,0.0185879230499267,13,83,0.004152322,14,0,0.001299667,,0.082779074,,0.005148005,,0.010654974,10.0,0.001321983,,0.00874126,11.0,0.0768256187438964,60,290,1.523338794708252,,10000
933,4,4,2,4,0.1185487985610962,10.0,626,0.2577955722808838,10.0,127,0.0391169548034667,10.0,206,0.0279204607009887,11,140,0.003099513,16,0,0.001110268,,0.083547449,,0.008878136,10.0,0.010295057,10.0,0.012242937,,0.012039423,11.0,0.0561963319778442,85,415,1.5093317031860352,,10000
934,4,4,2,4,1.8056650638580325,,10000,6.071873188018799,10.0,2431,0.2905876874923706,10.0,1598,0.045274401,11,188,0.002799892,16,0,0.003708887,,0.078095603,,0.003517818,,0.005213308,7.0,0.004946375,,0.005866075,7.0,0.0163334608078002,24,108,1.5806783437728882,,10000
935,4,4,2,4,0.028327894,11.0,147,0.4936296939849853,11.0,182,0.019315839,11.0,88,0.018164063,12,78,0.00346067,15,0,0.002815366,,0.082118559,,0.007408834,9.0,0.007559395,9.0,0.008121514,10.0,0.008854151,10.0,0.0536969900131225,82,402,1.654088258743286,,10000
936,4,4,2,4,0.007676482,7.0,47,0.1054925918579101,7.0,52,0.020617628,7.0,122,0.009469581,7,48,0.002327037,12,0,0.002609372,,0.071128607,,0.006036496,8.0,0.007019854,8.0,0.001734638,,0.006761479,9.0,0.0522983074188232,77,408,1.4240111112594604,,10000
937,4,4,2,4,0.0167117357254028,10.0,91,0.6826770305633545,10.0,294,1.607109785079956,10.0,10000,0.1086613655090332,11,512,0.004222655,19,0,0.001997042,,0.081043649,,0.006424522,8.0,0.005630374,8.0,0.007910848,8.0,0.007971191,8.0,0.0325285196304321,54,261,1.6023736000061035,,10000
938,4,4,2,4,0.007576656,10.0,41,0.1128771305084228,10.0,41,0.010815406,10.0,63,0.010877824,10,63,0.002443171,16,0,0.001604557,,0.081479788,,0.006179976,,0.011175561,13.0,0.001434994,,0.010195112,12.0,0.0629481077194213,87,504,1.5587586164474487,,10000
939,4,4,2,4,0.006867456,11.0,41,0.074482203,11.0,41,0.1769594669342041,11.0,905,0.0245250940322875,12,114,0.003642344,22,0,0.001100373,,0.084194732,,0.005912852,8.0,0.006036663,8.0,0.001526451,,0.009945941,9.0,0.0989913940429687,100,515,1.444358229637146,,10000
940,4,4,2,4,0.1955636978149414,11.0,1047,0.6163532733917236,11.0,258,0.0367776155471801,11.0,187,0.0536704301834106,12,183,0.004564166,14,0,0.001541615,,0.085605907,,0.007657599,,0.010896945,13.0,0.014359999,12.0,0.011310744,12.0,0.084762692451477,100,657,1.5209728479385376,,10000
941,4,4,2,4,0.0129133224487304,12.0,44,0.1713614463806152,12.0,44,0.0288660764694213,12.0,151,0.029376435,12,87,0.004532695,15,0,0.001100135,,0.081076694,,0.006058407,,0.007817554,10.0,0.007881927,10.0,0.008048129,10.0,0.0312540531158447,56,260,1.5314496755599976,,10000
942,4,4,2,4,0.3074054479598999,10.0,1662,0.1558220386505127,10.0,70,0.0137942552566528,10.0,73,0.0138197183609008,11,63,0.002930856,16,0,0.001315689,,0.079870319,,0.004670358,,0.00588398,10.0,0.00609107,,0.009232092,11.0,0.0212804079055786,45,202,1.628632426261902,,10000
943,4,4,2,4,0.005475378,9.0,34,0.076684237,9.0,34,0.0297647953033447,9.0,167,0.0291938543319702,10,101,0.002703571,11,0,0.002015305,,0.080492306,,0.005565071,8.0,0.006933808,8.0,0.00197413,,0.009124851,9.0,0.035459280014038,71,341,1.373259425163269,,10000
944,4,4,2,4,0.013694763,8.0,92,0.4086885452270508,8.0,186,0.005689883,8.0,42,0.006886554,9,42,0.002213383,9,0,0.00281589,,0.097963452,,0.006241298,8.0,0.007436538,8.0,0.003528881,,0.008437252,9.0,0.0449391603469848,82,401,1.543046951293945,,10000
945,4,4,2,4,0.007152128,9.0,38,0.085720301,9.0,38,0.01669929,9.0,113,0.01609787940979,9,84,0.003139925,11,0,0.001515913,,0.082219672,,0.009192729,11.0,0.009238529,11.0,0.001408362,,0.01272099,13.0,0.0146365165710449,31,133,1.5936274528503418,,10000
946,4,4,2,4,0.008006382,9.0,37,0.082384825,9.0,37,0.06856463,9.0,369,0.032466841,10,129,0.002822447,20,0,0.001314616,,0.048829722,,0.003999472,,0.007781601,10.0,0.007545567,10.0,0.01023047,10.0,0.0739707946777343,86,438,1.3032907247543335,7.0,9714
947,4,4,2,4,0.006161404,12.0,42,0.076673746,12.0,42,0.067740822,12.0,369,0.0483394384384155,13,203,0.003796625,20,0,0.001611686,,0.100409079,,0.004517245,,0.008179331,11.0,0.003489685,,0.010199881,12.0,0.0436187982559204,72,356,1.4633538722991943,,10000
948,4,4,2,4,0.0144052743911743,7.0,84,0.3044576644897461,7.0,155,0.020910573,7.0,112,0.0157800436019897,8,70,0.002611232,24,0,0.001100731,,0.080913711,,0.006432939,9.0,0.006877351,9.0,0.008456707,9.0,0.009441543,9.0,0.0591306686401367,100,532,1.6135859489440918,,10000
949,4,4,2,4,0.007672715,9.0,39,0.06748724,9.0,39,0.007538581,9.0,52,0.010371351,9,52,0.002560878,11,0,0.002015471,,0.076989388,,0.006835961,8.0,0.008049178,8.0,0.002527213,,0.006961298,9.0,0.0373215675354003,72,350,1.4744668006896973,,10000
950,4,4,2,4,0.09080832,11.0,527,0.8015744686126709,11.0,355,0.0119699478149414,11.0,60,0.010942530632019,12,60,0.003170967,16,0,0.004017305,,0.008856463,9.0,0.005109477,,0.006532907,8.0,0.00291903,,0.006978226,8.0,0.020365834236145,37,170,1.5633219480514526,,10000
951,4,4,2,4,0.02273252,12.0,105,0.2092528343200683,12.0,69,0.01660006,12.0,62,0.0128670215606689,13,62,0.003415179,14,0,0.001212144,,0.086453319,,0.005370474,,0.009344077,12.0,0.002154112,,0.008211637,12.0,0.0295089483261108,50,230,1.5678435564041138,,10000
952,4,4,2,4,0.005271935,8.0,33,0.066684961,8.0,33,0.047369599,8.0,237,0.0126575946807861,8,62,0.00207839,13,0,0.001199079,,0.079952717,,0.009343767,10.0,0.007252121,10.0,0.001347065,,0.01075089,10.0,0.0518120527267456,47,229,1.5093789100646973,,10000
953,4,4,2,4,0.007473993,8.0,34,0.185410738,8.0,34,0.0168921470642089,8.0,50,0.0162136077880859,8,50,0.003714395,15,0,0.001299858,,0.103875375,,0.006962156,10.0,0.007122064,10.0,0.002758026,,0.124157357,,0.0437846183776855,76,382,1.6111925840377808,,10000
954,4,4,2,4,0.006556821,8.0,34,0.072602034,8.0,34,0.008821464,8.0,53,0.0125333070755004,8,53,0.002698684,11,0,0.001593447,,0.091423583,,0.009092379,10.0,0.011612654,10.0,0.008239126,,0.014240551,11.0,0.0341871976852417,42,202,1.5371358394622805,,10000
955,4,4,2,4,0.008057666,9.0,54,0.1708428859710693,9.0,75,0.00776763,9.0,48,0.008126354,10,48,0.002612162,21,0,0.001515555,,0.119696617,,0.008009291,,0.011091185,11.0,0.0059273,,0.119419312,,0.0550630092620849,91,489,1.6302478313446045,,10000
956,4,4,2,4,0.008864808,11.0,52,0.097533941,11.0,52,0.012788272,11.0,86,0.0171579837799072,11,78,0.003715205,17,0,0.001504803,,0.079880643,,0.009069872,9.0,0.009085226,9.0,0.001500249,,0.011237264,9.0,0.0314838886260986,57,278,1.557117938995361,,10000
957,4,4,2,4,0.005348206,8.0,32,0.061163187,8.0,32,0.011013746,8.0,67,0.011439538,9,55,0.002602434,15,0,0.001825881,,0.081757259,,0.006289768,,0.056027246,,0.009049177,9.0,0.009242153,9.0,0.0542542934417724,100,524,0.1396942138671875,5.0,1034
958,4,4,2,4,0.006700921,9.0,39,0.076660633,9.0,39,0.00950799,9.0,54,0.010389638,9,54,0.002815318,11,0,0.001516533,,0.075382042,,0.008934164,10.0,0.007551551,10.0,0.011460519,,0.012064147,11.0,0.0120154619216918,27,118,1.4799882173538208,,10000
959,4,4,2,4,1.829003667831421,,10000,1.9114117622375488,10.0,823,1.7377307415008545,10.0,10000,0.3208629131317139,10,1228,0.002738452,17,0,0.001318932,,0.065276074,,0.008199263,10.0,0.008446193,10.0,0.001549935,,0.011030102,11.0,0.065200924873352,60,297,1.4734176397323608,,10000
960,4,4,2,4,0.029926061630249,10.0,116,1.0011038780212402,10.0,392,0.09058795,10.0,502,0.04373045,11,214,0.003520513,12,0,0.001599789,,0.106445742,,0.009542847,12.0,0.01049993,12.0,0.004300213,,0.013441014,14.0,0.0124645233154296,28,115,1.6570713520050049,,10000
961,4,4,2,4,0.034901714,11.0,180,0.9665968418121338,11.0,428,0.009621024,11.0,67,0.0142632007598876,11,67,0.003403878,20,0,0.00151763,,0.068027782,,0.005706763,,0.007984138,10.0,0.004209948,,0.009327269,11.0,0.0203164815902709,40,187,1.559744954109192,,10000
